Latitude,Longitude,Beat,District,Ward,Community Area,Hour,DayOfWeek,Month,Year,Location_Description_Clean,TimeOfDay,Season,Arrest_Target
41.936253631336825,-87.76645178291734,1624,10,14,49,4,0,2,2018,RESIDENCE,Evening,Spring,0
41.941095844627554,-87.89872462874996,1586,20,10,21,11,2,12,2020,PARKING LOT,Afternoon,Fall,1
41.75761971732473,-87.64573619512934,685,2,7,8,0,5,9,2022,APARTMENT,Afternoon,Winter,0
41.66660496206831,-87.63405626522923,1350,24,29,64,17,5,8,2023,PARKING LOT,Afternoon,Spring,0
41.91619812823276,-87.62559805142655,474,10,40,59,20,0,4,2023,APARTMENT,Evening,Spring,0
41.66416293109438,-87.62218807449864,1623,8,8,30,20,4,11,2021,STREET,Night,Winter,0
41.88924625411467,-87.94997622788047,1047,17,39,32,21,4,5,2022,PARKING LOT,Night,Summer,0
41.94671106402816,-87.52073563826897,192,22,13,75,23,6,10,2018,SIDEWALK,Evening,Winter,0
41.95030574819723,-87.5836060548254,1583,1,46,20,16,0,6,2018,SIDEWALK,Afternoon,Fall,0
41.9767360553298,-87.54320823653482,1700,6,19,16,9,0,4,2018,SIDEWALK,Afternoon,Spring,0
42.03642971078283,-87.94296051711166,420,7,11,25,8,0,2,2020,PARKING LOT,Night,Summer,0
41.849979495982396,-87.52976354189641,1133,15,2,60,19,1,5,2021,RESIDENCE,Morning,Fall,1
41.96512459476479,-87.58559516209036,1013,18,49,45,7,0,11,2023,APARTMENT,Morning,Winter,0
41.90958636768292,-87.57325138566858,1426,9,6,9,14,5,1,2018,STREET,Morning,Summer,0
41.693319969898845,-87.90802067687511,1445,8,29,51,12,5,7,2022,STREET,Morning,Spring,0
41.6128448224347,-87.61754988698664,1940,10,41,61,20,3,9,2021,PARKING LOT,Afternoon,Summer,0
41.74227069283847,-87.51803748966105,1579,4,5,40,16,4,3,2023,SIDEWALK,Evening,Spring,0
41.82151685316881,-87.64465369636183,1401,20,41,61,8,4,6,2022,STREET,Evening,Winter,0
41.90855297221433,-87.69324736791893,1721,8,30,67,23,6,9,2022,STREET,Morning,Summer,1
42.02497966525161,-87.52446664501295,1661,1,39,76,20,0,11,2018,RESIDENCE,Evening,Summer,1
41.69812285835308,-87.7506782952195,1853,8,36,15,10,4,4,2021,STREET,Night,Summer,0
41.66277489494924,-87.68031789516029,1516,23,27,53,3,0,6,2019,STREET,Morning,Spring,1
42.081739973737164,-87.73564776792753,1016,12,18,4,23,0,3,2020,APARTMENT,Afternoon,Winter,0
41.654022279688206,-87.53021920038786,194,23,49,23,6,4,9,2019,STREET,Morning,Winter,0
41.83924553505359,-87.91576187295553,1879,15,36,27,19,4,7,2020,APARTMENT,Night,Spring,0
41.89278186439665,-87.7244961346286,1058,13,16,37,22,3,7,2021,SIDEWALK,Evening,Summer,0
41.870687210453724,-87.64087140137656,1230,16,5,43,21,6,4,2023,RESIDENCE,Evening,Spring,0
41.643016078516474,-87.59364205771,1513,23,9,37,2,2,6,2018,STREET,Evening,Spring,0
41.62851345700181,-87.68764160865014,1883,18,34,29,9,3,11,2021,RESIDENCE,Afternoon,Fall,0
41.65274171373052,-87.54098701514535,1649,1,34,29,2,3,11,2019,RESIDENCE,Morning,Winter,0
41.89279384193631,-87.52610384890225,1796,17,36,49,0,4,8,2022,RESIDENCE,Afternoon,Spring,0
41.87217244381716,-87.92105634956289,170,16,31,75,13,6,6,2020,PARKING LOT,Night,Summer,1
41.71687039601837,-87.76893325720638,763,23,20,51,12,5,6,2020,APARTMENT,Afternoon,Spring,0
41.9188870709228,-87.93944344022549,1068,5,17,50,4,6,4,2019,RESIDENCE,Morning,Spring,0
42.01003375102783,-87.8017625041815,686,20,20,28,7,3,8,2018,SIDEWALK,Evening,Spring,0
41.620789479923296,-87.70840930191324,1499,21,28,74,11,5,10,2021,STREET,Evening,Summer,0
41.84906497177402,-87.54014228127052,826,10,21,5,5,4,8,2019,RESIDENCE,Evening,Fall,0
41.944655206051344,-87.56905055489057,467,6,19,56,23,1,9,2021,RESIDENCE,Evening,Spring,1
41.72615596353484,-87.89262512299761,150,12,3,64,22,0,6,2018,STREET,Afternoon,Winter,1
41.75388545264658,-87.9081363313666,1266,10,30,17,1,2,2,2022,SIDEWALK,Morning,Spring,0
41.90681895149469,-87.68482969755951,1542,22,5,55,23,5,4,2021,RESIDENCE,Morning,Fall,1
42.04896764672187,-87.71054691239355,1671,17,42,9,3,1,4,2018,RESIDENCE,Morning,Spring,1
42.004962210151454,-87.83013006135648,1623,2,6,68,4,5,8,2019,SIDEWALK,Afternoon,Winter,0
41.891565109549795,-87.54524611195077,1087,19,3,73,10,0,5,2023,RESIDENCE,Evening,Fall,0
41.965110858878624,-87.5326851157423,1290,20,49,16,12,0,4,2022,SIDEWALK,Evening,Winter,0
41.7824112351039,-87.76882485274693,1871,6,42,16,7,6,8,2022,RESIDENCE,Morning,Winter,0
41.92048276404938,-87.54936384929891,359,13,24,13,20,2,3,2022,STREET,Evening,Winter,0
41.83309079556378,-87.77722299758166,1315,9,44,73,4,3,2,2020,SIDEWALK,Afternoon,Fall,1
41.69496806822878,-87.61843242567663,1325,12,1,63,5,0,4,2023,STREET,Night,Fall,0
41.95086913693863,-87.73582600210352,1897,18,36,41,14,2,11,2018,STREET,Evening,Winter,0
41.878232318674414,-87.89483757957177,1308,8,15,53,22,5,1,2021,RESIDENCE,Night,Winter,0
41.779310790976794,-87.53242960944334,257,18,41,68,15,5,1,2019,SIDEWALK,Night,Summer,0
42.05566959503932,-87.7456565329801,1881,23,38,74,10,5,5,2022,PARKING LOT,Night,Fall,0
41.610467058913365,-87.61948083185491,1745,22,44,9,6,6,11,2022,STREET,Evening,Spring,0
41.75788657562475,-87.78477178350592,198,2,18,51,5,5,1,2022,STREET,Night,Fall,0
41.628440698888824,-87.9415036046407,340,8,23,48,11,5,4,2018,STREET,Evening,Summer,0
41.983263658110815,-87.90476133858867,1614,10,47,49,3,4,8,2019,RESIDENCE,Morning,Summer,0
41.951053727056895,-87.72670123422954,301,9,29,18,13,0,8,2018,RESIDENCE,Afternoon,Winter,0
41.76567610936816,-87.63951603929314,733,24,41,10,10,6,2,2019,STREET,Night,Fall,0
41.93783145110354,-87.79936910303933,1632,18,22,54,11,0,3,2021,RESIDENCE,Night,Spring,1
41.79796861309798,-87.63703019337005,1752,8,24,15,1,3,3,2020,RESIDENCE,Morning,Fall,0
41.97812689571122,-87.63561398475562,1219,19,45,11,10,6,1,2019,RESIDENCE,Afternoon,Summer,0
41.82709183136836,-87.63322884170248,845,3,48,40,12,3,11,2023,APARTMENT,Morning,Spring,0
41.80613986391583,-87.72836516569078,589,9,13,47,10,6,3,2018,SIDEWALK,Afternoon,Spring,0
42.067364957744154,-87.53830123244532,678,13,33,20,8,4,8,2018,RESIDENCE,Night,Winter,0
41.72543954994535,-87.72986156690872,1341,9,22,22,20,0,6,2018,APARTMENT,Afternoon,Fall,0
41.66022366999828,-87.74738066292652,626,20,35,48,15,6,5,2020,APARTMENT,Morning,Fall,0
41.89227155662973,-87.86027863144523,372,12,17,16,4,3,10,2019,RESIDENCE,Night,Fall,0
42.08466090614209,-87.81155521068965,1342,23,22,5,11,6,12,2019,APARTMENT,Morning,Spring,0
41.788919606863594,-87.93094947836677,885,13,5,65,2,2,9,2019,PARKING LOT,Night,Summer,0
41.63101838181439,-87.66490911787272,1782,8,25,74,15,5,7,2019,APARTMENT,Evening,Summer,0
41.769652633654786,-87.83815891523281,1455,15,6,21,18,5,6,2022,SIDEWALK,Night,Winter,0
41.85296582715978,-87.81313013548154,1979,13,17,61,16,0,5,2022,APARTMENT,Afternoon,Summer,0
41.680961503316105,-87.60313346525106,552,21,31,55,10,5,5,2023,RESIDENCE,Afternoon,Fall,1
41.92905110902825,-87.80275046757735,1275,13,17,24,20,5,10,2018,STREET,Afternoon,Winter,0
42.0988746945051,-87.84101184859409,446,17,33,23,18,2,9,2022,PARKING LOT,Afternoon,Summer,0
41.82586973799072,-87.87392401288983,915,15,39,11,17,1,10,2019,APARTMENT,Afternoon,Summer,0
41.777364278365106,-87.60131371901812,513,22,48,47,8,4,6,2019,PARKING LOT,Evening,Winter,0
41.80035208341724,-87.89163218390449,1650,19,37,2,12,3,12,2022,SIDEWALK,Night,Spring,0
41.657573089197605,-87.74581080788734,530,3,48,70,5,1,11,2021,APARTMENT,Night,Winter,1
42.041636800713114,-87.72188144776527,478,14,4,53,2,3,4,2023,APARTMENT,Evening,Spring,1
41.80741282776068,-87.64067453929142,1097,10,43,11,22,1,4,2018,PARKING LOT,Evening,Fall,0
41.79363720571242,-87.66502243295015,994,17,14,15,11,5,12,2020,APARTMENT,Afternoon,Spring,1
41.92984513646524,-87.58517569717468,527,8,13,73,8,3,4,2023,APARTMENT,Morning,Winter,0
41.821016710465564,-87.92986185473319,1989,18,27,12,8,4,11,2018,STREET,Morning,Fall,0
41.924116734403924,-87.81660167384928,1207,12,24,36,14,0,6,2018,PARKING LOT,Afternoon,Winter,0
41.630723145065396,-87.82393964655108,291,17,27,23,0,2,1,2018,RESIDENCE,Evening,Winter,1
42.00686167186112,-87.88429239248356,140,23,8,27,17,1,9,2023,RESIDENCE,Night,Spring,0
42.0702519764397,-87.81986978576461,1987,11,47,14,14,2,2,2023,SIDEWALK,Morning,Spring,1
41.92438269307969,-87.8106056086357,1959,9,39,54,7,2,2,2022,STREET,Morning,Spring,0
42.07728296442941,-87.71515199213263,1896,22,21,27,10,3,5,2018,PARKING LOT,Evening,Fall,0
41.675716157184986,-87.65133298448319,1432,24,41,21,16,0,12,2019,PARKING LOT,Afternoon,Spring,0
41.83870809474018,-87.77850476887468,1501,24,11,49,13,3,12,2018,STREET,Night,Fall,0
41.90090336697273,-87.62623839590898,235,23,31,62,18,2,11,2019,STREET,Afternoon,Winter,1
41.89086832371059,-87.79872559763919,1913,15,27,72,22,5,4,2022,SIDEWALK,Afternoon,Winter,0
41.800730889544525,-87.81937234520836,205,9,42,44,23,6,3,2022,RESIDENCE,Afternoon,Spring,0
41.76904220468313,-87.70646537486434,618,12,46,44,4,4,5,2018,PARKING LOT,Afternoon,Summer,1
41.66341201127521,-87.93932763786239,913,11,48,61,1,0,7,2023,STREET,Morning,Winter,1
41.79587122528114,-87.91409489436471,1665,17,27,42,14,0,10,2019,PARKING LOT,Evening,Summer,0
41.68133040755274,-87.76191370538606,225,6,8,23,18,5,2,2019,RESIDENCE,Night,Summer,0
41.96718283824611,-87.5256892798737,1480,8,33,73,15,2,6,2019,PARKING LOT,Morning,Summer,0
41.704415467747296,-87.62531969907046,499,10,12,1,12,3,4,2019,PARKING LOT,Night,Spring,0
41.62928265264227,-87.91034304372475,178,15,35,36,6,5,2,2020,STREET,Night,Fall,0
41.87618306890862,-87.56915689424861,488,4,34,55,16,4,1,2022,STREET,Morning,Winter,0
41.8976148663597,-87.62046465322632,1702,18,16,16,18,1,8,2019,STREET,Morning,Summer,0
42.035956530640256,-87.67507406343381,1658,11,36,18,6,3,5,2020,RESIDENCE,Night,Fall,0
41.88849080620884,-87.58086816772587,1824,9,2,38,11,0,10,2020,APARTMENT,Night,Spring,0
41.77274042686172,-87.76815056851567,173,9,12,67,12,5,2,2022,RESIDENCE,Evening,Winter,0
42.00150594076316,-87.85032452711577,1128,8,27,20,12,3,8,2021,STREET,Morning,Fall,0
41.87013944659371,-87.71958947490106,1586,3,17,19,13,1,3,2018,SIDEWALK,Morning,Spring,0
41.6396401423156,-87.70302120998294,181,21,20,13,14,6,7,2022,PARKING LOT,Night,Winter,0
41.88292528015663,-87.70775313259554,1660,18,21,17,1,6,2,2021,PARKING LOT,Night,Winter,0
42.054009272710836,-87.69571679383395,875,14,30,30,5,4,7,2023,PARKING LOT,Afternoon,Spring,1
41.798156312749114,-87.52308278679237,1090,3,42,43,8,6,4,2018,PARKING LOT,Night,Summer,0
41.7481629009499,-87.5439894696067,1528,17,20,48,14,6,10,2018,SIDEWALK,Night,Winter,0
41.67173472850901,-87.55592733354848,1637,4,8,43,19,5,1,2018,STREET,Evening,Winter,0
41.67572276096768,-87.58936243509112,377,21,18,66,15,4,5,2020,APARTMENT,Night,Summer,1
41.81638574217091,-87.52545735173062,939,18,18,53,1,1,12,2019,PARKING LOT,Afternoon,Fall,0
41.89783991208077,-87.90567741124427,1978,15,18,72,2,1,12,2018,APARTMENT,Afternoon,Winter,0
41.6403077025848,-87.83069453234943,323,19,2,34,22,6,4,2019,RESIDENCE,Morning,Fall,0
42.06978429451259,-87.72722482445543,1707,22,12,74,19,2,8,2018,RESIDENCE,Afternoon,Summer,0
41.9775668087226,-87.56905947809447,1191,6,32,72,22,0,1,2020,PARKING LOT,Morning,Winter,1
41.89331195914183,-87.72267542981477,1443,15,42,71,20,2,2,2023,STREET,Night,Summer,0
42.0142193354695,-87.61338436729629,705,7,8,13,7,3,5,2018,SIDEWALK,Afternoon,Winter,0
41.64009337840606,-87.88746804263799,118,12,10,56,7,1,10,2022,PARKING LOT,Evening,Winter,0
41.838419438866566,-87.83641378416056,739,16,11,59,20,2,10,2021,RESIDENCE,Evening,Winter,0
41.915046563430835,-87.62070075723305,1466,9,14,32,6,0,12,2018,RESIDENCE,Afternoon,Summer,0
42.01432645305915,-87.87586969600052,1717,20,26,54,10,0,2,2021,APARTMENT,Morning,Winter,0
41.991734780024636,-87.79188982940528,1889,5,47,2,21,1,11,2021,SIDEWALK,Morning,Fall,0
41.738534624856705,-87.8308101839839,1856,11,30,37,12,5,1,2020,PARKING LOT,Morning,Spring,0
42.070440084779605,-87.79256223759988,1466,2,42,33,7,2,6,2023,STREET,Afternoon,Spring,0
41.662172920715435,-87.63125417791491,196,22,4,1,8,4,12,2021,APARTMENT,Night,Spring,0
42.037566809310576,-87.78446876848574,1175,16,39,28,15,1,12,2020,SIDEWALK,Night,Fall,0
42.08547012480231,-87.70013150482643,274,4,11,17,4,6,10,2023,APARTMENT,Night,Winter,0
41.688576761611316,-87.90503065532552,1461,5,24,57,22,3,4,2018,STREET,Morning,Summer,0
41.961033032101895,-87.58774203804442,1817,7,22,70,13,2,5,2019,RESIDENCE,Afternoon,Summer,0
41.620142759389,-87.78355011845835,1476,6,3,52,0,2,3,2020,PARKING LOT,Evening,Winter,0
41.80271141256958,-87.658159628435,1514,24,37,44,23,1,10,2021,PARKING LOT,Night,Fall,0
41.858141649598835,-87.62357467925217,1238,22,2,47,18,5,6,2021,STREET,Night,Spring,0
41.89032261295482,-87.85565258504974,447,10,12,13,16,2,4,2018,PARKING LOT,Morning,Fall,0
42.06796862412428,-87.55189625677099,100,14,21,76,21,2,6,2020,PARKING LOT,Night,Fall,0
41.9361253436471,-87.67269908677687,162,8,5,30,13,3,5,2018,APARTMENT,Afternoon,Summer,0
41.84063897560962,-87.75707368621184,1883,14,7,66,12,5,11,2020,STREET,Night,Winter,0
42.004837518132945,-87.86794916738981,1866,14,4,53,7,3,2,2019,APARTMENT,Morning,Summer,0
42.075266410477205,-87.52596457794446,325,20,43,18,2,4,4,2022,PARKING LOT,Afternoon,Spring,0
41.611033074341144,-87.61021930814077,522,23,41,28,0,3,2,2018,SIDEWALK,Morning,Spring,1
42.09126063612802,-87.85638894677004,1142,3,36,4,18,6,5,2021,SIDEWALK,Evening,Summer,0
41.64306606953184,-87.7980301513741,130,1,22,42,14,4,3,2018,APARTMENT,Night,Winter,0
42.00719338963438,-87.58564658386037,944,9,29,6,20,3,6,2020,RESIDENCE,Afternoon,Winter,1
41.74016737627571,-87.6369450515531,732,9,9,9,7,4,11,2018,RESIDENCE,Afternoon,Fall,0
41.666089828876935,-87.60539706827792,123,22,26,20,8,5,5,2019,STREET,Night,Fall,0
41.81992781985692,-87.75145950400419,936,2,12,38,12,3,2,2020,SIDEWALK,Evening,Summer,0
41.92197828972381,-87.62758568181103,1082,16,48,68,11,3,10,2023,SIDEWALK,Evening,Spring,0
41.79047592251174,-87.77607782471124,1334,8,1,50,8,1,11,2021,APARTMENT,Night,Winter,0
41.62728270414135,-87.85493168737781,260,6,8,60,19,3,8,2021,PARKING LOT,Night,Summer,0
41.89973056982936,-87.66529533432139,1378,23,33,13,23,4,6,2020,STREET,Night,Summer,1
42.05120163805534,-87.51079373348054,1694,13,4,42,10,1,9,2023,APARTMENT,Morning,Spring,0
41.79160768297363,-87.81022956287211,213,1,14,68,4,4,3,2019,RESIDENCE,Afternoon,Fall,0
41.708166388815414,-87.74256368350436,603,19,29,25,18,3,11,2018,PARKING LOT,Afternoon,Spring,1
41.82128867296641,-87.64669938301857,1795,15,14,31,20,3,4,2022,STREET,Night,Fall,0
41.62418135552439,-87.70632217304488,1054,1,9,12,17,4,11,2021,PARKING LOT,Morning,Fall,1
42.01024379224014,-87.57045749193092,1343,10,9,64,10,5,8,2019,RESIDENCE,Morning,Winter,0
42.013170405475094,-87.60721578208872,456,1,26,61,10,5,7,2019,APARTMENT,Afternoon,Winter,0
41.89400023171481,-87.92376625826194,268,12,49,53,5,6,8,2019,APARTMENT,Evening,Fall,0
41.7765514444692,-87.5007104447343,1647,11,47,26,0,5,9,2018,SIDEWALK,Night,Fall,0
41.999891682222895,-87.61141889582625,1068,17,42,61,21,2,8,2019,APARTMENT,Night,Winter,0
41.877343512394184,-87.56124350766765,341,4,17,10,20,1,8,2019,SIDEWALK,Morning,Fall,0
42.01296615427501,-87.6569610295571,1498,23,41,12,8,1,6,2020,APARTMENT,Afternoon,Fall,0
41.91572939629151,-87.56467169237895,238,7,4,22,6,5,11,2020,STREET,Morning,Fall,0
41.9922027366064,-87.89942766128209,196,12,46,53,5,3,2,2019,RESIDENCE,Evening,Spring,0
41.89928149660888,-87.7935179739983,246,13,3,21,22,1,12,2019,PARKING LOT,Afternoon,Summer,0
41.80707053410784,-87.55561057537798,1305,5,29,35,9,4,7,2020,RESIDENCE,Night,Fall,0
42.07897292996307,-87.8592551549299,1180,6,25,71,4,3,4,2018,RESIDENCE,Afternoon,Winter,0
41.870556912439426,-87.91479105563899,1165,2,21,27,0,1,3,2020,SIDEWALK,Afternoon,Fall,0
41.90254475927027,-87.59534647702465,965,21,12,60,14,0,4,2020,SIDEWALK,Night,Fall,0
41.71024381970738,-87.57403122996051,1834,7,1,47,4,1,4,2020,STREET,Evening,Winter,0
41.91282539471364,-87.87680650181454,642,14,1,66,19,5,3,2020,PARKING LOT,Morning,Winter,0
41.88580382474147,-87.56554430774779,791,22,45,15,5,4,9,2022,APARTMENT,Evening,Fall,0
41.69241919897351,-87.64095449198128,1125,14,46,24,4,1,3,2021,APARTMENT,Evening,Summer,1
41.629793548676574,-87.71596279255255,1411,10,48,10,16,6,2,2018,RESIDENCE,Evening,Winter,1
41.90217965985739,-87.57638741324838,1261,4,7,24,17,2,1,2023,STREET,Afternoon,Winter,0
41.98184613467516,-87.76133783780647,1740,3,10,57,3,5,11,2018,PARKING LOT,Evening,Spring,0
41.861700685461,-87.86270271969947,1635,23,15,34,23,6,1,2019,APARTMENT,Afternoon,Fall,0
41.71338631265982,-87.82181629552522,1003,14,40,41,20,6,5,2022,RESIDENCE,Afternoon,Spring,1
41.93326098834652,-87.72267619176802,829,6,11,40,22,2,12,2019,STREET,Morning,Spring,1
41.6400528633048,-87.71090114329708,1345,23,46,11,1,3,12,2018,PARKING LOT,Morning,Summer,0
41.82091685240098,-87.58748862810144,430,15,45,1,7,2,5,2018,RESIDENCE,Evening,Fall,1
41.681683379199214,-87.59389127435645,716,8,23,30,4,4,12,2023,RESIDENCE,Afternoon,Fall,1
41.692229525529946,-87.68838504925795,503,5,13,43,3,0,9,2023,STREET,Night,Spring,0
41.7011469745791,-87.59864653248553,607,3,27,26,21,0,4,2019,STREET,Afternoon,Winter,0
41.79335352852199,-87.86370194376785,1250,3,41,53,13,3,5,2021,STREET,Morning,Winter,0
41.6255751028102,-87.92747096280802,1388,13,17,47,3,3,6,2019,STREET,Night,Fall,0
41.79889672046455,-87.55686477981439,1835,2,13,9,7,2,10,2021,PARKING LOT,Afternoon,Summer,0
41.85585372355735,-87.91600047780676,1887,24,12,9,2,6,7,2021,STREET,Evening,Summer,0
41.84164714248316,-87.83899020661521,1138,1,29,1,13,4,9,2020,STREET,Afternoon,Fall,0
41.79139205020152,-87.63710647266903,325,12,21,71,17,2,6,2018,STREET,Night,Winter,1
42.019573304035376,-87.76574842806771,1083,8,20,44,22,4,1,2020,PARKING LOT,Evening,Summer,1
41.67266334621026,-87.55565871353802,964,19,20,59,11,4,8,2018,APARTMENT,Night,Fall,0
41.85284837189069,-87.81590909240198,1228,9,31,56,14,0,2,2020,RESIDENCE,Morning,Fall,0
41.63102070847828,-87.9446578939988,844,14,8,51,19,6,9,2021,SIDEWALK,Morning,Winter,0
41.63557783943896,-87.81470496174767,592,18,24,16,19,4,11,2020,RESIDENCE,Afternoon,Spring,0
41.88693292483855,-87.68986622786683,418,10,11,38,8,1,7,2022,PARKING LOT,Afternoon,Winter,0
41.88300921244391,-87.78082773106851,1342,9,39,11,1,4,7,2020,STREET,Morning,Summer,0
42.03901675642223,-87.70930725990856,1400,6,33,25,0,0,10,2023,PARKING LOT,Night,Spring,0
41.87893683783004,-87.55553084652425,872,1,42,59,14,5,10,2023,APARTMENT,Night,Winter,1
42.07989551020243,-87.53938172559633,1464,5,15,29,22,2,12,2020,SIDEWALK,Evening,Summer,0
41.62434742419997,-87.83031167090566,551,10,4,40,14,4,5,2020,APARTMENT,Evening,Summer,0
41.64900384239037,-87.74203678702855,1492,13,1,8,7,1,8,2022,STREET,Evening,Spring,0
41.622032930785196,-87.70288519314134,1043,22,32,6,2,3,10,2018,PARKING LOT,Morning,Winter,1
41.69263842516677,-87.52289939440028,947,23,11,45,1,2,1,2020,PARKING LOT,Morning,Winter,0
41.87063505547084,-87.50062220637602,1116,4,30,53,3,3,3,2018,STREET,Morning,Summer,0
41.922786090713714,-87.84406673802131,1597,1,37,21,17,1,9,2023,STREET,Afternoon,Fall,1
41.622792578974334,-87.62285905789439,1313,21,19,57,11,0,1,2019,SIDEWALK,Night,Fall,0
42.0729854449228,-87.77988602199507,983,2,36,76,17,5,11,2021,APARTMENT,Morning,Spring,1
42.021082688325194,-87.9463513114012,518,24,34,6,20,6,8,2019,STREET,Evening,Winter,0
41.748306241078545,-87.94583636490384,1833,4,7,63,9,0,6,2022,STREET,Evening,Fall,1
41.638593765113235,-87.742745296597,964,17,45,6,20,5,12,2022,APARTMENT,Morning,Spring,0
41.68494353660953,-87.73024928914805,888,10,20,53,7,6,10,2018,STREET,Morning,Summer,1
41.663472206877486,-87.93984363654195,1971,23,12,4,17,2,5,2018,SIDEWALK,Night,Fall,0
41.661641889649474,-87.64088266245156,594,12,32,9,16,4,12,2020,SIDEWALK,Evening,Winter,0
41.859280844332865,-87.81769847513227,1162,2,2,69,18,4,6,2019,APARTMENT,Night,Summer,0
41.7229237212467,-87.69804810430882,261,3,22,74,5,3,11,2018,RESIDENCE,Morning,Winter,0
41.77906985826457,-87.81458641707556,220,14,41,72,13,0,5,2023,SIDEWALK,Night,Summer,0
42.094752666692166,-87.87478955830882,498,15,48,4,4,4,9,2018,PARKING LOT,Afternoon,Winter,0
41.942157124462675,-87.76677181763051,1385,13,40,58,7,5,2,2023,PARKING LOT,Morning,Spring,0
42.0744903335235,-87.84547698584427,827,9,24,37,7,6,10,2018,RESIDENCE,Evening,Winter,0
41.671278277516556,-87.70933956038638,1947,2,31,71,17,4,6,2021,SIDEWALK,Evening,Winter,0
41.79106973741629,-87.86052716137108,660,19,4,6,8,0,12,2018,STREET,Night,Summer,0
41.87736590164118,-87.72121731050991,703,16,24,51,13,0,4,2021,RESIDENCE,Morning,Winter,0
41.63837903094437,-87.879179668309,1252,11,43,50,13,1,3,2022,STREET,Evening,Winter,0
41.60209372181398,-87.64806138073139,1956,12,17,14,19,6,12,2020,PARKING LOT,Night,Winter,0
41.93521716689846,-87.61072804200136,639,1,40,11,13,3,5,2019,RESIDENCE,Night,Summer,1
41.92090975840072,-87.90032259458754,455,2,19,10,16,6,2,2018,SIDEWALK,Morning,Fall,0
41.80539440499981,-87.7394889145832,759,16,40,61,1,0,3,2021,PARKING LOT,Evening,Fall,1
41.84482203801602,-87.91810773470532,531,2,38,13,13,6,7,2018,SIDEWALK,Evening,Fall,0
41.80772150029605,-87.6808178995061,1963,19,34,34,21,1,12,2018,STREET,Evening,Winter,1
41.61200252242244,-87.83101806593166,1188,10,47,60,20,6,1,2021,SIDEWALK,Morning,Spring,1
41.76768580310873,-87.71256899442258,1341,19,33,51,11,0,2,2018,RESIDENCE,Morning,Spring,0
41.68854112769865,-87.71714254577707,662,10,6,5,22,2,3,2019,STREET,Morning,Summer,0
41.649212094550684,-87.53404054421279,1550,16,36,74,15,5,10,2023,RESIDENCE,Afternoon,Fall,0
42.078360216944674,-87.70291254984407,916,13,13,32,21,5,12,2023,STREET,Night,Winter,0
41.89967986252108,-87.68765068412677,1197,16,47,12,5,2,7,2023,RESIDENCE,Afternoon,Summer,0
41.964328142118305,-87.76925609340603,1583,18,9,52,17,2,4,2023,PARKING LOT,Afternoon,Winter,0
41.75768187163306,-87.52291417856773,1548,24,35,13,6,0,12,2022,RESIDENCE,Evening,Summer,0
41.79657356474701,-87.60026634075217,810,8,34,54,1,4,8,2020,PARKING LOT,Evening,Fall,0
41.71846199694836,-87.82156761936372,1315,24,16,54,12,4,8,2018,APARTMENT,Night,Winter,0
41.64848283548272,-87.5701056864007,1312,18,18,41,22,2,1,2021,SIDEWALK,Night,Fall,0
41.68951581872079,-87.75542163791671,111,13,18,48,7,3,5,2019,STREET,Morning,Fall,0
41.99875702264824,-87.57709978540989,338,7,38,51,11,5,1,2018,SIDEWALK,Evening,Winter,0
41.938772902591886,-87.57970036926793,1995,21,43,47,0,1,7,2022,PARKING LOT,Afternoon,Fall,0
41.87346443799274,-87.86500841595672,1716,23,32,50,8,2,4,2022,PARKING LOT,Night,Summer,0
41.83754493643339,-87.63448649087739,552,24,7,76,7,5,12,2021,PARKING LOT,Night,Summer,0
42.06121714182807,-87.81921066381206,482,18,23,46,8,1,8,2018,RESIDENCE,Afternoon,Summer,0
41.63636747388934,-87.8161282985033,881,6,23,38,4,6,12,2023,SIDEWALK,Morning,Fall,0
41.74030040661896,-87.81664336540373,1925,9,46,13,12,1,8,2018,PARKING LOT,Evening,Winter,0
41.774968926785355,-87.62349428859802,147,6,18,76,13,2,9,2018,APARTMENT,Evening,Fall,1
41.9912129061064,-87.84657828119336,416,18,7,22,3,4,11,2022,PARKING LOT,Afternoon,Fall,0
42.096257310080986,-87.94959237413926,308,17,42,2,16,3,6,2018,SIDEWALK,Morning,Summer,0
41.72033525737858,-87.62814341593281,1670,12,40,13,8,5,7,2023,PARKING LOT,Afternoon,Winter,0
42.037153667068544,-87.8729668652742,1242,3,24,57,19,2,7,2018,PARKING LOT,Evening,Spring,1
42.0153113802159,-87.90298292211148,676,5,14,34,14,1,5,2018,STREET,Afternoon,Spring,1
41.71232869882088,-87.84311774573267,414,7,5,19,19,5,7,2018,PARKING LOT,Afternoon,Winter,0
41.799666290099616,-87.77904476495479,853,10,46,9,3,0,9,2023,SIDEWALK,Evening,Winter,0
41.80483643464626,-87.73584215263706,1159,10,22,33,1,6,12,2023,STREET,Evening,Summer,0
42.08911033426328,-87.92994348167932,1586,19,22,27,12,0,12,2021,STREET,Evening,Winter,0
41.69044595068945,-87.51324200031769,1887,4,10,45,3,5,11,2022,PARKING LOT,Afternoon,Winter,0
41.99957898555239,-87.6277716259612,1014,10,26,2,17,5,4,2020,PARKING LOT,Afternoon,Fall,0
41.76709635708656,-87.80456267060406,854,18,15,57,23,1,2,2021,APARTMENT,Afternoon,Fall,0
41.96543517288808,-87.80658623422157,653,3,38,57,15,2,8,2023,SIDEWALK,Morning,Spring,0
